Name	WikipediaLink	Source
Alcock & Brown	https://en.wikipedia.org/wiki/Transatlantic_flight_of_Alcock_and_Brown	api
Amp		
Cowper, Wm		
Cathars		
Von Arnim B		
Photography	https://en.wikipedia.org/wiki/Photograph	api
Boll		
Respighi	https://en.wikipedia.org/wiki/Ottorino_Respighi	api
Lister, Sir J		
Weatherley Fred		
Henry C		
Van Linschoten		
Sommersett, James		
Meredith G	https://en.wikipedia.org/wiki/Burgess_Meredith	api
Muybridge, Eadweard	https://en.wikipedia.org/wiki/Eadweard_Muybridge	api
Oresme, N		
Bell, Charles	https://en.wikipedia.org/wiki/Charles_Bell	api
Newman, Barnett		
White, Andrew		
Berlioz, H		
Ireland		
Botticelli, A		
Human Zoo		
Sand, George		
Eugenie, Empress		
Peace Pacifism		
Rhodes, Cecil		
Poisson	https://en.wikipedia.org/wiki/Poison	api
Wilberforce, William		
Legendre	https://en.wikipedia.org/wiki/Legendre_polynomials	api
Geoffroy St Hilaire		
Booth JW		
Mazois, Francois		
Hardy T Masterman		
Sewage Disposal		
Lind		
Cavendish		
Chesapeake Incident	https://en.wikipedia.org/wiki/Chesapeake%E2%80%93Leopard_affair	api
Lloyd Wright F		
Torricelli		
Hancock, Thomas		
Lead		
Gribeauval		
electromagnetic radiation		
Muybridge 2		
Molecular Engineering		
Hooker		
Bessemer 2	https://en.wikipedia.org/wiki/Bessemer,_Alabama	api
Paleontology	https://en.wikipedia.org/wiki/Paleontology	api
Math		
Greville C		
James, Jesse		
Fossil fuel		
Oliver, King		
Nollet	https://en.wikipedia.org/wiki/Nollet	api
Penn T		
Canova		
Hume		
De Noronha	https://en.wikipedia.org/wiki/Fernando_de_Noronha	api
Houdini		
PIN		
Torrey J		
Sanger, M		
Elgin TB		
Dvorak		
Communication		
Tyndall J	https://en.wikipedia.org/wiki/John_Tyndall	api
Boltzmann		
Lardner		
Livingstone D		
India		
Pearson K	https://en.wikipedia.org/wiki/Pearson_correlation_coefficient	api
Falcon, J-B		
Lawrence DH		
Synthetic Chemistry		
Wind Power		
Ory, Kid		
Halley		
Genetics		
Miro		
Bin Laden, O		
Franklin Sir John		
Didot	https://en.wikipedia.org/wiki/Didot_family	api
Lanczos		
Mohs		
Sabine		
Macaulay		
Dumas pere		
Stone, Thomas	https://en.wikipedia.org/wiki/Thomas_Stone	api
Strang JJ		
Woffington, Peg		
Lamartine		
Avogadro Number	https://en.wikipedia.org/wiki/Avogadro_constant	api
Inertial systems		
Sutter		
Jussieu A de		
Eustachi, B		
Lasky, J		
Brahms		
Steinbeck, John	https://en.wikipedia.org/wiki/John_Steinbeck	api
Unitarian	https://en.wikipedia.org/wiki/Unitarianism	api
William IX		
Methane		
Cannizzaro		
Cinema		
Crowell		
Nanorobotics		
Airy		
Young T	https://en.wikipedia.org/wiki/Young_T_%26_Bugsey	api
De Falla, M		
Belon		
Nash J		
Clapeyron		
Colby		
Conybeare, Wm		
Phillips, Molesworth		
Sierra Leone Co	https://en.wikipedia.org/wiki/Sierra_Leone	api
Music		
Bernstein, Leonard		
Cromwell		
Key, Francis Scott	https://en.wikipedia.org/wiki/Francis_Scott_Key	api
Chappe		
Bridgeman, Chls		
Cabral		
Astrology		
Bell , Alexander G		
Jonson Ben		
Swan, Joseph		
Raw Materials		
President Lincoln to penicillin		
Morgagni, GB		
Airy, George B.		
Fonteyn	https://en.wikipedia.org/wiki/Margot_Fonteyn	api
Unserwater		
Quiz / game Show	https://en.wikipedia.org/wiki/Game_show	api
Pathe C	https://en.wikipedia.org/wiki/Path%C3%A9	api
Pascal, J	https://en.wikipedia.org/wiki/Pascal_(programming_language)	api
Signac		
Monro, Alexander		
Smyth Adm. WH		
handshake	https://en.wikipedia.org/wiki/Handshake	api
Haywood Eliza	https://en.wikipedia.org/wiki/Eliza_Haywood	api
Irving, Washington		
Richardson B		
Finance		
Borax		
Connectomes	https://en.wikipedia.org/wiki/Connectome	api
Genet		
Besant A		
Schrodinger	https://en.wikipedia.org/wiki/Erwin_Schr%C3%B6dinger	api
Bulwer-Lytton	https://en.wikipedia.org/wiki/Edward_Bulwer-Lytton	api
Holt		
Fox Sir Charles 2	https://en.wikipedia.org/wiki/Edward_Fox_(actor)	api
Reber		
Turing, A		
Cannon, Walter		
Paperwork!		
Telegraph	https://en.wikipedia.org/wiki/Telegraphy	api
Prandtl	https://en.wikipedia.org/wiki/Prandtl_number	api
Dom Pedro 2	https://en.wikipedia.org/wiki/Pedro_I_of_Brazil	api
Goodyear 2	https://en.wikipedia.org/wiki/Goodyear_Tire_and_Rubber_Company	api
Luther		
Wauchope, Robert		
Dale 2		
Peters, T		
Drury		
Halley 2	https://en.wikipedia.org/wiki/Halley%27s_Comet	api
Statistics		
LSE		
Henry Navigator		
Carnegie		
Walton Sir W	https://en.wikipedia.org/wiki/William_Walton	api
Gambling		
Tolstoy, Leo		
Bigelow, John		
Giacometti	https://en.wikipedia.org/wiki/Alberto_Giacometti	api
Polo, Marco	https://en.wikipedia.org/wiki/Marco_Polo	api
Silk Fabric		
De La Warr	https://en.wikipedia.org/wiki/Earl_De_La_Warr	api
Bonnet, Chls		
Verrocchio	https://en.wikipedia.org/wiki/Andrea_del_Verrocchio	api
Siddons, Sarah	https://en.wikipedia.org/wiki/Sarah_Siddons	api
Macpherson		
Samuel Slater		
Scarlatti D		
Maurice of Nassau	https://en.wikipedia.org/wiki/Maurice,_Prince_of_Orange	api
andrew johnson, Pres		
Playfair, Wm		
Stuart, Prince Charles	https://en.wikipedia.org/wiki/Charles_Edward_Stuart	api
Meyerbeer	https://en.wikipedia.org/wiki/Giacomo_Meyerbeer	api
Hindenburg von		
Vaughan Williams Sir R	https://en.wikipedia.org/wiki/Ralph_Vaughan_Williams	api
Moore Dr J	https://en.wikipedia.org/wiki/Joel_David_Moore	api
Jolson A		
Flaxman		
Marx E		
Zeidler	https://en.wikipedia.org/wiki/Zeidler	api
Adams, John	https://en.wikipedia.org/wiki/John_Adams	api
Microwave Oven		
Wilkes C		
Copland, Aaron		
Neef		
O'Connor, FE		
Walpole Robert PM		
Krushchev	https://en.wikipedia.org/wiki/Nikita_Khrushchev	api
Eiffel, G		
Beauchamp		
Cybernetics / Chaos Theory		
Garfield, James President		
Ibsen	https://en.wikipedia.org/wiki/Henrik_Ibsen	api
Pasco	https://en.wikipedia.org/wiki/Pascoe	api
Kublai Khan		
Oak Park	https://en.wikipedia.org/wiki/Oak_Park,_Illinois	api
Lubitsch, E		
Sir Walter Scott		
Rock Music		
Potassium	https://en.wikipedia.org/wiki/Potassium	api
Wilkinson, James	https://en.wikipedia.org/wiki/James_Wilkinson	api
Valsalva		
Daubenton, LJM		
Perrault P	https://en.wikipedia.org/wiki/Charles_Perrault	api
Ehrlich, Paul	https://en.wikipedia.org/wiki/Paul_Ehrlich	api
Locke		
Africa		
Engraving		
Olmsted & Burnham		
De Musset		
Chesterton GK	https://en.wikipedia.org/wiki/G._K._Chesterton	api
Cornflakes to Communist Manifesto		
Putin		
Kjellen		
Villa D'Este	https://en.wikipedia.org/wiki/Villa_d%27Este	api
Ep 5 Echoes of Past		
St Teresa of Avila		
Tracy, Spencer	https://en.wikipedia.org/wiki/Spencer_Tracy	api
Hill Sir Rowland		
Grosseteste	https://en.wikipedia.org/wiki/Robert_Grosseteste	api
Goethe	https://en.wikipedia.org/wiki/Johann_Wolfgang_von_Goethe	api
Deffand, Marie du		
Red Cross to Continental Drift		
Eustachi		
analytical engine	https://en.wikipedia.org/wiki/Analytical_engine	api
Mackinder	https://en.wikipedia.org/wiki/Halford_Mackinder	api
Entertainment		
USS Monitor		
Von Haller, VA		
Kaleidoscope to homeostasis	https://en.wikipedia.org/wiki/Rage_(emotion)	api
astaire. Fred		
Nano		
Walter Reed		
Smeaton		
Lucas, G		
Burroughs, Edgar R	https://en.wikipedia.org/wiki/Edgar_Rice_Burroughs	api
Muller	https://en.wikipedia.org/wiki/Miller	api
Sperry, EA		
Beddoes		
Saussure		
Baliani		
Soleil		
Darby, A		
Markham C	https://en.wikipedia.org/wiki/Beryl_Markham	api
Reaumur	https://en.wikipedia.org/wiki/Ren%C3%A9_Antoine_Ferchault_de_R%C3%A9aumur	api
Biomass		
Raphael		
Univ. Postal Union		
Wal		
Magritte	https://en.wikipedia.org/wiki/Ren%C3%A9_Magritte	api
Scaliger	https://en.wikipedia.org/wiki/Scaliger	api
Malpighi		
Boileau, N		
18th century		
Klages	https://en.wikipedia.org/wiki/Klages	api
Greenhow, Rose		
Da Vinci		
Pulitzer, J		
BASF IG Farben		
Mariotte		
Selkirk		
De Caylus		
Arc Light		
Diaghilev	https://en.wikipedia.org/wiki/Sergei_Diaghilev	api
Disraeli, B		
Brentano, C von		
Clerisseau, CL		
Clegg		
Shapero, L		
Philip II of Spain		
Hall, Basil	https://en.wikipedia.org/wiki/Basil_Hall	api
Arbuthnot, John		
Jussieu A de 2		
Triangular Sail		
Hooker W	https://en.wikipedia.org/wiki/William_Jackson_Hooker	api
Geiger Counter		
Clinton, George		
radio astronomy / SETI		
Pascal B		
Fulbert of Chartres		
Alloy Steel 2	https://en.wikipedia.org/wiki/Alloy_steel	api
Caxton, Wm		
Offenbach, Jacques		
Energy supply		
Gladstone		
Dickinson, Emily		
Gikatilla	https://en.wikipedia.org/wiki/Joseph_ben_Abraham_Gikatilla	api
Rivera, Diego		
Queen Victoria 2	https://en.wikipedia.org/wiki/Queen_Victoria	api
Ivan IV The Terrible		
Boll, FC		
Teflon	https://en.wikipedia.org/wiki/Polytetrafluoroethylene	api
Metternich	https://en.wikipedia.org/wiki/Klemens_von_Metternich	api
Nanomaterials		
Maria Louisa of Etruria		
Godfrey, Thomas		
Hollywood Blacklist		
Maiman		
Haydn M	https://en.wikipedia.org/wiki/Joseph_Haydn	api
Oxygen		
Des Barres		
Ford, Henry		
Seventh-Day Adventists	https://en.wikipedia.org/wiki/Seventh-day_Adventist_Church	api
Willoughby Smith		
Elvis Presley		
Thomson JJ		
Miller, Arthur		
Trissino	https://en.wikipedia.org/wiki/Trissino	api
Ericsson 2	https://en.wikipedia.org/wiki/Ericsson	api
French Revolution		
Baby Carriage	https://en.wikipedia.org/wiki/Baby_transport	api
Booth, Wm		
Arrighi		
Boileau		
Champollion	https://en.wikipedia.org/wiki/Jean-Fran%C3%A7ois_Champollion	api
La Rochefoucauld	https://en.wikipedia.org/wiki/House_of_La_Rochefoucauld	api
Hamilton, Andrew		
Garrison, Wm Lloyd		
Brahms, J		
Ottoboni		
Heaviside, O		
Clemenceau		
Doulton		
Berkeley, George		
theater	https://en.wikipedia.org/wiki/Theatre	api
Baily EH		
Fleming		
Gardening		
Catapult		
Gobineau	https://en.wikipedia.org/wiki/Arthur_de_Gobineau	api
Ferrel		
Gram		
Corneille		
Industry		
Gallaudet T		
Algarotti, F		
Brady, M		
Tsar Nicholas II	https://en.wikipedia.org/wiki/Nicholas_II_of_Russia	api
De Leon, Moses		
oil lamp	https://en.wikipedia.org/wiki/Oil_lamp	api
Apple Computer		
Lyell, Sir Charles		
pacifist		
Telephone		
De Bary, A		
Terry		
Stoppard, Tom		
Blake W		
Historian		
Smith, Joseph	https://en.wikipedia.org/wiki/Joseph_Smith	api
Torpedo		
Seismology		
socialist		
Hurok, S		
Cullen, Wm		
Brush, George		
Connections 3 1997	https://en.wikipedia.org/wiki/Connections_(British_TV_series)	api
Borgia L		
Sanderson G		
Revere, Paul		
Optical Character Recognition	https://en.wikipedia.org/wiki/Optical_character_recognition	api
Wright Bros		
Szold, H		
Dale, David		
Dreyfus Affair		
Eleanor of Aquitaine 2	https://en.wikipedia.org/wiki/Eleanor_of_Aquitaine	api
Burdett-Coutts		
Cherubini	https://en.wikipedia.org/wiki/Cherubini	api
World War 1		
Nehou, Louis Lucas de		
Copernicus	https://en.wikipedia.org/wiki/Nicolaus_Copernicus	api
Gallaudet, Edward		
Thurber, Jeannette	https://en.wikipedia.org/wiki/Jeannette_Thurber	api
Nanochemistry		
Merchant		
Dupuytren		
Connections 4	https://en.wikipedia.org/wiki/Connections_(British_TV_series)	api
Deverill		
Hugo		
Lewis, CS		
Ancient India / Hindu		
Bends		
Kean E		
Nestle		
Coke, Thomas		
Ricci		
Judge Roy Bean	https://en.wikipedia.org/wiki/Roy_Bean	api
Hazlitt		
Goldwyn, S		
Columbus		
Savery	https://en.wikipedia.org/wiki/Slavery	api
Middleton, Arthur	https://en.wikipedia.org/wiki/Arthur_Middleton	api
Hauy RJ		
Hummingbird	https://en.wikipedia.org/wiki/Hummingbird	api
Perugino	https://en.wikipedia.org/wiki/Pietro_Perugino	api
Whitbread	https://en.wikipedia.org/wiki/Whitbread	api
Wright, Almroth	https://en.wikipedia.org/wiki/Almroth_Wright	api
Fermi, E		
Chopin, FF		
Sheldon CM	https://en.wikipedia.org/wiki/Somatotype_and_constitutional_psychology	api
Goldoni	https://en.wikipedia.org/wiki/Carlo_Goldoni	api
Bartholin E	https://en.wikipedia.org/wiki/Bartholin%27s_gland	api
Nash O	https://en.wikipedia.org/wiki/Frankie_Goes_to_Hollywood	api
Solander		
Orwell G	https://en.wikipedia.org/wiki/George_Orwell	api
Wollaston		
Mozart to Helicopter	https://en.wikipedia.org/wiki/The_Serpent_and_the_Rainbow_(film)	api
faraday unit		
Microscope to Brooklyn Bridge		
Stanford University		
Roosevelt T 2		
Vitamins to Elgin marbles		
William Conqueror	https://en.wikipedia.org/wiki/William_the_Conqueror	api
Owen DD	https://en.wikipedia.org/wiki/USS_Owen	api
Vivaldi	https://en.wikipedia.org/wiki/Antonio_Vivaldi	api
Coriolis Effect	https://en.wikipedia.org/wiki/Coriolis_force	api
Naegeli von		
Bacteriology		
Huyghens 2		
Scotland		
Smiles, Samuel		
Ferris Wheel		
Jewish		
Elgin, JB		
Palestrina	https://en.wikipedia.org/wiki/Palestrina	api
Garden M	https://en.wikipedia.org/wiki/Madison_Square_Garden	api
Clegg, S		
Astronomy1		
Brahe, Tyco		
Fontenelle, B		
Robert, NL	https://en.wikipedia.org/wiki/NL_(complexity)	api
Disaster		
Sharp, Cecil		
"Halley's Comet to ""Puss in Boots"""		
Howe, Elias		
Polar Expeditions		
Diderot		
Gamble		
Borgia, Cesare		
Instruments		
Longueville, Duchesse de		
Pavlov		
Helmholtz	https://en.wikipedia.org/wiki/Hermann_von_Helmholtz	api
Magendie		
Borodin		
DuPont, Eleuthere		
Griffo		
Dekker		
Chomel		
Port Sunlight	https://en.wikipedia.org/wiki/Port_Sunlight	api
Tsiolkovsky	https://en.wikipedia.org/wiki/Konstantin_Tsiolkovsky	api
Carter, Howard	https://en.wikipedia.org/wiki/Howard_Carter	api
Byron		
Dance-Holland, N		
Southey	https://en.wikipedia.org/wiki/Robert_Southey	api
De Lesseps	https://en.wikipedia.org/wiki/Luann_de_Lesseps	api
Fitzgerald, FS 2	https://en.wikipedia.org/wiki/F._Scott_Fitzgerald	api
Choiseul, EF Comte		
Bramah		
Tennant		
Valla		
Opium Wars	https://en.wikipedia.org/wiki/Opium_Wars	api
Smart Dust	https://en.wikipedia.org/wiki/Smartdust	api
Schlegel A	https://en.wikipedia.org/wiki/Schlegel	api
Wedgwood pottery		
oil well		
Hakluyt		
President		
De Leon, M		
Morveau, G de		
Jones Sir Wm		
Nursery Rhyme		
Suleyman the Magnificent 2		
Cobbett		
Hosier, Clementine		
Proust		
Sedgwick, Adam		
Quinine		
Webster, Daniel		
Peary		
Van Musschenbroek P		
Tull		
19th Century		
Carre		
Pugin, AWN		
Eco, Umberto		
Credit Mobilier		
Islam1		
Lyell		
Internet WW Web		
Schoenberg	https://en.wikipedia.org/wiki/Arnold_Schoenberg	api
Schumann, Clara	https://en.wikipedia.org/wiki/Clara_Schumann	api
Audimeter	https://en.wikipedia.org/wiki/Nielsen_Media_Research	api
Lessing		
Skoda J	https://en.wikipedia.org/wiki/Wright_R-790_Whirlwind	api
Baikonur cosmodrome		
Hoover, H Pres		
Synthesizer		
Anti-handshake movements		
Sturgeon	https://en.wikipedia.org/wiki/Surgeon	api
Dumas JBA	https://en.wikipedia.org/wiki/List_of_airline_codes	api
Elizabeth		
Polignac, Princesse de		
Roy		
Schneiderman, Rose		
Philanthropy		
Roebuck, John		
Tzara	https://en.wikipedia.org/wiki/Tristan_Tzara	api
Torelli		
Hanbury		
Persia		
Morris, Lewis	https://en.wikipedia.org/wiki/Lewis_Morris	api
Duchamp, Marcel 2		
Bradlaugh, Chls		
Corvisart		
Paracelsus		
1878 Paris Exposition Universelle		
Hepplewhite	https://en.wikipedia.org/wiki/George_Hepplewhite	api
Chicago Expo 1893 2		
13th Century		
Euler, L		
Ratzel		
Bernhardt, S 2		
Shaw GB 2		
Burbage, Richard		
D-Day Normandy		
Hauy RJ 2		
Satellite		
Dekker, Thomas		
mycology mushroom	https://en.wikipedia.org/wiki/Mycology	api
Schonbein, CF		
Dom Pedro	https://en.wikipedia.org/wiki/Pedro_II_of_Brazil	api
De Graaf	https://en.wikipedia.org/wiki/Regnier_de_Graaf	api
Donne		
Fibonacci		
Cruikshank		
Smith TS	https://en.wikipedia.org/wiki/Smith_chart	api
Planck		
Knife Sword		
Olympic Games		
Julius II		
Nathaniel Ward	https://en.wikipedia.org/wiki/Nathaniel_Ward	api
Scott, Winfield		
organ transplants		
Bunsen		
Rodzyanko Mikhail		
Paley W	https://en.wikipedia.org/wiki/William_S._Paley	api
Rogers S		
Declaration of Independence	https://en.wikipedia.org/wiki/United_States_Declaration_of_Independence	api
Linnaeus	https://en.wikipedia.org/wiki/Carl_Linnaeus	api
Bauersfeld		
Massine L		
Rich, John		
Challis, James		
Avicenna		
Vanderbilt, Cornelius		
Von Bulow, Cosima		
Frederick the Great 2	https://en.wikipedia.org/wiki/Frederick_the_Great	api
Swammerdam	https://en.wikipedia.org/wiki/Jan_Swammerdam	api
Rice		
Gun Cotton		
Schonbein		
Duchamp		
Beatles		
Jessel, G		
Stockton, Richard		
Bichat		
Forster EM	https://en.wikipedia.org/wiki/E._M._Forster	api
Warren, Josiah	https://en.wikipedia.org/wiki/Josiah_Warren	api
Silliman, B Jnr		
Hutton C	https://en.wikipedia.org/wiki/Betty_Hutton	api
Thevenot	https://en.wikipedia.org/wiki/Th%C3%A9venot	api
Gregory O	https://en.wikipedia.org/wiki/Gregory_Peck	api
Brando, Marlon		
Hastings W	https://en.wikipedia.org/wiki/Reed_Hastings	api
sGravesende	https://en.wikipedia.org/wiki/List_of_colonial_governors_in_1759	api
Fugger		
Carothers, W		
Delius F	https://en.wikipedia.org/wiki/Friedrich_Christian_Delius	api
electron		
Napier, Archibald		
Schopenhauer	https://en.wikipedia.org/wiki/Arthur_Schopenhauer	api
Dance-Holland		
Perier	https://en.wikipedia.org/wiki/Perrier	api
De la Halle	https://en.wikipedia.org/wiki/Adam_de_la_Halle	api
Rosenbleuth		
De Dancay, Chls		
Lugosi, Bela	https://en.wikipedia.org/wiki/Bela_Lugosi	api
Gassendi		
Philadelphia Centennial 1876 		
Lennon, John Beatles		
Jesus College Oxford		
Borelli		
Schumacher	https://en.wikipedia.org/wiki/Michael_Schumacher	api
Von Humboldt A		
Teller		
Groucho Marx to tournedos Rossini		
Cochrane T		
Bankes, William		
Cavendish, Henry		
Vesalius, A		
Ballet		
Leibniz		
Ghiberti	https://en.wikipedia.org/wiki/Lorenzo_Ghiberti	api
John, Augustus	https://en.wikipedia.org/wiki/Augustus_John	api
Merimee	https://en.wikipedia.org/wiki/Prosper_M%C3%A9rim%C3%A9e	api
Perkin Wm H		
Otto		
Alcohol		
Richthofen F von		
Truth, Sojourner		
Fink		
Loeb S		
Nobel		
Kemble J	https://en.wikipedia.org/wiki/John_Mitchell_Kemble	api
Smith, William		
Nanofluidics		
Wegener 2		
Gershwin I	https://en.wikipedia.org/wiki/Ira_Gershwin	api
Wafer, Lionel		
Fiber Optics		
textile industry	https://en.wikipedia.org/wiki/Textile_industry	api
Savile Lady D		
Mendeleyev		
LeBlanc N	https://en.wikipedia.org/wiki/Dominic_LeBlanc	api
Nelson, Thomas		
Shahn, B		
Vacuum	https://en.wikipedia.org/wiki/Vacuum	api
Smithson, James		
Crystal Palace 1851		
Molotov		
Native Americans		
Smith W		
Garfield, John		
Basketball 2	https://en.wikipedia.org/wiki/Kuroko%27s_Basketball	api
D'Alembert	https://en.wikipedia.org/wiki/Jean_le_Rond_d%27Alembert	api
Chronophotographic gun	https://en.wikipedia.org/wiki/Chronophotographic_gun	api
Einstein, Albert		
Perovskite		
Triumph of the Nerds		
Doubleday		
Cruciger, C		
Hopkins, Stephen		
Winograd, Terry	https://en.wikipedia.org/wiki/Terry_Winograd	api
Big Bang		
Berthollet, C-L		
Haydn, FJ		
Mussorgsky	https://en.wikipedia.org/wiki/Modest_Mussorgsky	api
Beardmore, Wm		
Greece		
Julius Caesar Emp	https://en.wikipedia.org/wiki/Marcia_gens	api
Vasari	https://en.wikipedia.org/wiki/Giorgio_Vasari	api
Linguistics		
Kennelly, AE		
Tamiris, H		
Victoria TL de		
Lloyd’s of London		
Siger of Brabant	https://en.wikipedia.org/wiki/Siger_of_Brabant	api
Sandby, Paul		
Selden J		
Esperanto		
Braque, G		
Rimbaud	https://en.wikipedia.org/wiki/Arthur_Rimbaud	api
Liebig	https://en.wikipedia.org/wiki/Justus_von_Liebig	api
Von Hindenburg		
Rothschild NM	https://en.wikipedia.org/wiki/Rothschild_%26_Co	api
Pompeii C4xtra	https://en.wikipedia.org/wiki/List_of_films_broadcast_by_Legend	api
Weber K von		
Belinsky		
Della Francesca		
Al Battani		
Spiritualism		
Stroheim von		
kelvin unit	https://en.wikipedia.org/wiki/Kelvin	api
Bellamy, E	https://en.wikipedia.org/wiki/Craig_Bellamy	api
Tiepolo		
US Constitution		
Boulanger, Nadia		
Salvador Dali 2	https://en.wikipedia.org/wiki/Salvador_Dal%C3%AD	api
Science		
Taine		
Fielding		
Jussieu B de	https://en.wikipedia.org/wiki/Bernard_de_Jussieu	api
James, Henry	https://en.wikipedia.org/wiki/Henry_James	api
Fleming, John A		
Kodaly	https://en.wikipedia.org/wiki/Zolt%C3%A1n_Kod%C3%A1ly	api
Marx, Karl		
D'Annunzio		
Nanoelectronics		
Scheiner	https://en.wikipedia.org/wiki/Scheiner	api
Stribeck	https://en.wikipedia.org/wiki/Stribeck_curve	api
Apian, Peter		
Ramon y Cajal	https://en.wikipedia.org/wiki/Santiago_Ram%C3%B3n_y_Cajal	api
Fuel Cell		
Dunant		
Dumas pere sr		
Euclid 2	https://en.wikipedia.org/wiki/Euclid	api
Hale G		
King James I		
Ohm, George	https://en.wikipedia.org/wiki/Georg_Ohm	api
Macpherson, James		
Burns, WJ	https://en.wikipedia.org/wiki/Isabelle_Arvers	api
Hughes		
Frick, Henry C 2		
Video Games		
Glass/ Silicon		
Giotto		
Haller von		
Millet	https://en.wikipedia.org/wiki/Miller	api
WWI		
Marlowe Christopher	https://en.wikipedia.org/wiki/Christopher_Marlowe	api
Schelling von		
Henry W		
Abigail Folger		
Jenner, Edward		
MacGregor, Rob Roy		
US railroads		
Bach JS		
Harrison John		
Cotton, Charles		
Steel Cable		
Sabatier		
Connections 2 1994	https://en.wikipedia.org/wiki/Connections_(British_TV_series)	api
Bert, Paul		
Eckert		
De Falla		
Roosevelt, Eleanor		
Froebel		
Morgan Sir H	https://en.wikipedia.org/wiki/Henry_Morgan	api
Gunzberg von		
D'Orbigny	https://en.wikipedia.org/wiki/Alcide_d%27Orbigny	api
Gravatt		
Reality TV		
Stuart, Gilbert		
James Joyce 2	https://en.wikipedia.org/wiki/James_Joyce	api
Knights of Pythias	https://en.wikipedia.org/wiki/Knights_of_Pythias	api
Deffand	https://en.wikipedia.org/wiki/Madame_du_Deffand	api
Venerable Bede		
jacquard loom	https://en.wikipedia.org/wiki/Jacquard_machine	api
20th Century		
Voltaire		
Bizet, George		
Disraeli		
Plato of Tivoli	https://en.wikipedia.org/wiki/Plato_Tiburtinus	api
Cooper Sir AP	https://en.wikipedia.org/wiki/D._B._Cooper	api
Ward J		
amplifier		
Carnegie, Andrew		
Gen Lee RE 2		
Bacon, Francis		
Henry, Joseph 2	https://en.wikipedia.org/wiki/Joseph_Henry	api
Painter, William		
Goldstein, I		
McKean, Thomas	https://en.wikipedia.org/wiki/Thomas_McKean	api
Nazism		
Hopper, Grace adm		
camera obscura 2		
Cody		
Palladio	https://en.wikipedia.org/wiki/Palladium	api
Washington, George 2	https://en.wikipedia.org/wiki/George_Washington	api
Swinton	https://en.wikipedia.org/wiki/Swindon	api
Garrick, David		
Birkbeck		
Wythe, George	https://en.wikipedia.org/wiki/George_Wythe	api
Witham		
Newcomen		
Reynolds, J Sir		
Milne AA		
Buridan, Jean		
Glidden C	https://en.wikipedia.org/wiki/Sholes_and_Glidden_typewriter	api
Mahan AT		
Jeffreys		
Roosevelt Teddy Pres		
Eisenstein		
Pacioli	https://en.wikipedia.org/wiki/Luca_Pacioli	api
American Revolution	https://en.wikipedia.org/wiki/American_Revolution	api
Laud, Wm Abp		
Wagenhaer		
Zirkel		
Taylor FW		
Gordon, Cuthbert		
VR Fieldtrips		
Ford J		
Conrad, Joseph		
Gall & Spurzheim 2	https://en.wikipedia.org/wiki/Franz_Joseph_Gall	api
Napier R	https://en.wikipedia.org/wiki/John_R._Napier	api
Ingres		
Fitzgerald, F Scott		
Field, J	https://en.wikipedia.org/wiki/JJ_Feild	api
Wilson, James		
Liebault		
Maupertuis	https://en.wikipedia.org/wiki/Pierre_Louis_Maupertuis	api
Kazan, E		
Simmelweiss		
Graham, James		
Durer, A		
Politician		
Dulles, JF		
Whitehead AN		
Royal Geographical Society RGS		
Von Kleist		
Harrison, James		
Washington G Pres	https://en.wikipedia.org/wiki/George_Washington	api
Electron to Hitler		
Gonzaga, Vincenzo I	https://en.wikipedia.org/wiki/Vincenzo_I_Gonzaga,_Duke_of_Mantua	api
Boswell, James		
Lippi, L Fra		
Barberini, Cornelia	https://en.wikipedia.org/wiki/Barberini_family	api
Muir, John		
Cadbury		
Alternative Energy		
Mechanic		
War		
Linschoten		
DNA / Genetics		
Gade, N		
Peter Folger	https://en.wikipedia.org/wiki/Peter_Folger	api
Kent W	https://en.wikipedia.org/wiki/Carlton_W._Kent	api
War Jenkin's Ear		
Appleton Layer	https://en.wikipedia.org/wiki/F_region	api
Oken L		
Colbert		
Bonet		
von steuben		
Leavitt		
Braun		
Malory Sir T	https://en.wikipedia.org/wiki/Thomas_Malory	api
Gold		
Dance		
Von Schelling		
(D)ARPA		
Garland, Judy 2	https://en.wikipedia.org/wiki/Judy_Garland	api
Bode		
Marie Antoinette	https://en.wikipedia.org/wiki/Marie_Antoinette	api
Model Town		
Sagan, Carl		
Rothschilds	https://en.wikipedia.org/wiki/Rothschild	api
Hertzl, Theodor		
Passy	https://en.wikipedia.org/wiki/Patsy	api
Black		
Darius I		
"Steam engine to ""Rip Van Winkle"""		
Crookes, Wm		
Huntsman		
Pershing		
Muspratt	https://en.wikipedia.org/wiki/Muspratt	api
Donizetti		
Battalions of Death		
Land E	https://en.wikipedia.org/wiki/E-Land_Group	api
Tidal		
Buffon, G		
Baer von		
Solar		
Cold War		
Heaviside		
Clarkson T		
Shannon, Claude	https://en.wikipedia.org/wiki/Claude_Shannon	api
Defoe, Daniel 2	https://en.wikipedia.org/wiki/Daniel_Defoe	api
Bananas to Logarithms		
Marlborough, Duke I	https://en.wikipedia.org/wiki/Duke_of_Marlborough_(title)	api
Masaryk T	https://en.wikipedia.org/wiki/Tom%C3%A1%C5%A1_Masaryk	api
Joan of Arc		
MacDonald		
Pinel	https://en.wikipedia.org/wiki/Pine	api
Bancroft, Ed		
Avogadro		
Braque		
Blaeuw		
Bridgman, Laura		
Post Card	https://en.wikipedia.org/wiki/Postcard	api
Bellarmine		
Cezanne, Paul		
